Locus_tag,SMM_1_hyb25347102,SMM_2_hyb25346902,SMM_3_hyb25346702,Salt_1_hyb25345102,Salt_2_hyb25344802,Salt_3_hyb25347202
BSU14260,10.4224,10.201,10.3747,10.7663,10.6785,10.8693
BSU14270,11.0252,11.0625,10.9916,11.5245,11.3093,11.5897
BSU14280,11.1134,11.0235,11.0303,11.5169,11.1566,11.65
BSU14290,11.3912,11.2783,11.359000000000002,11.6929,11.6777,11.7613
BSU14300,11.2435,11.3696,11.2964,11.7412,11.6314,11.6653
BSU14310,10.8203,10.5247,10.7485,11.2943,10.8577,10.9942
new_1499752_1499838,7.1921,7.1327,7.4343,7.2457,7.3023,7.1001
BSU14320,8.1672,8.0478,8.0592,7.8836,7.7501,7.8682
BSU14330,8.2238,8.1494,8.1168,8.02,7.95,8.0594
BSU14340,13.4664,13.6118,13.5603,15.377,15.1052,15.123
BSU14350,13.3441,13.4641,13.376,14.6097,14.2736,14.6006
BSU14360,13.699000000000002,13.7687,13.7513,14.9476,14.6102,15.1422
BSU14370,12.9431,12.9547,12.9053,14.3385,14.0114,14.4393
new_1507447_1507538,10.1194,10.3656,9.704,10.5794,10.0844,10.6458
BSU14380,9.3028,9.0208,8.7236,9.6716,9.026,9.7177
BSU14390,9.2753,9.3961,8.8171,9.765,9.2763,9.843
BSU14400,9.1727,9.184,8.8345,9.6987,9.1452,9.7528
BSU14410,11.8311,11.7964,11.8088,13.0631,13.0471,12.9429
BSU14420,12.2936,12.2567,12.3063,11.5939,11.5418,11.5838
new_1512193_1512258_c,11.492,11.7514,12.09,11.2952,11.4451,11.0311
BSU14430,13.3256,13.2263,13.3316,12.4929,12.398,12.5113
BSU14440,11.14,11.1028,11.0927,10.2166,10.065,10.1919
BSU14450,11.5716,11.4709,11.5019,10.9459,10.7403,10.8948
BSU14460,8.5624,8.5825,8.5385,8.6691,8.5055,8.8905
new_1516508_1516573_c,8.6063,8.5616,8.443,8.7775,8.522,8.9243
BSU14470,8.5508,8.3697,8.3339,8.8144,8.5959,8.9721
new_1517792_1517864,12.3414,12.5017,12.1876,12.3914,11.9738,12.4672
BSU14480,12.5608,12.5794,12.1576,12.3399,12.3259,12.4475
new_1518175_1519804_c,7.8020000000000005,7.971,7.4236,7.5427,7.445,7.1943
new_1518186_1518290,9.6464,9.5538,9.1553,9.0732,8.7242,9.1279
BSU14490,12.0391,11.9584,11.9727,10.844000000000001,10.6956,10.8351
BSU14500,11.7456,11.6882,11.6913,10.4647,10.2903,10.4691
BSU14510,12.5483,12.5563,12.4898,11.3855,11.212,11.3152
BSU14520,11.5451,11.5798,11.5737,10.1375,10.0867,10.4237
new_1522479_1523083_c,7.2716,7.178,6.9631,7.1577,7.001,6.9923
BSU14530,14.3589,14.3969,14.4927,14.5143,14.4124,14.4047
BSU14540,15.0356,15.1108,14.9589,15.2214,15.0579,15.3495
new_1525061_1525238_c,9.1684,9.0519,9.0857,8.5276,8.5302,8.3142
BSU14550,11.6028,11.6304,11.5871,10.4598,10.4594,10.5788
BSU14560,11.9869,11.9317,11.989,12.3232,12.3078,12.338
BSU14569,8.0813,7.537999999999999,7.7736,7.6605,7.8636,7.7646
new_1527018_1527086_c,7.8692,7.5971,7.8969,7.6757,7.9534,7.8474
BSU14570,11.3566,11.2315,11.2302,11.5708,11.4239,11.3679
new_1528100_1528325,15.7279,15.5249,15.708,13.697000000000001,13.2862,13.9739
BSU14580,15.0267,14.9716,15.1635,13.4643,13.1853,13.5221
BSU14590,15.113,15.0113,15.0518,13.4187,13.4611,13.7234
new_1530423_1530536,15.4846,15.4335,15.3951,13.7949,13.8983,14.1396
BSU14600,15.6086,15.6515,15.5442,14.6426,14.4485,14.6734
BSU14610,15.3461,15.2812,15.2492,14.309000000000001,14.273,14.5044
BSU14620,9.2912,9.2154,9.2806,10.9615,10.6355,10.7104
new_1533940_1534049,7.3674,7.3284,7.6691,7.7949,7.3870000000000005,7.8459
BSU14629,8.4606,8.4994,8.5259,8.8658,8.6636,8.4582
new_1534271_1535874,7.1118,7.1055,6.8522,7.0766,6.9679,6.8636
BSU14630,10.5247,10.4916,10.5653,9.2854,9.2829,9.2764
new_1535752_1535847_c,10.4859,10.5419,10.4049,9.49,9.238,9.3059
BSU14640,11.460999999999999,11.3658,11.3818,10.9435,10.8596,10.5925
BSU14650,11.3077,11.3318,11.394,12.8845,12.630999999999998,12.7431
new_1537029_1537112,9.0025,8.7872,8.5417,14.4755,14.4835,14.165
BSU14660,9.072000000000001,8.8054,8.535,14.3679,14.4649,14.1161
BSU14670,11.6509,11.56,11.6082,13.2851,13.298,13.1032
BSU14680,11.8931,11.9558,11.9335,13.4363,13.5633,13.4309
new_1538693_1539646,8.5396,8.3762,8.4751,9.037,9.0815,9.0149
BSU14690,9.6653,9.7005,9.6908,10.1951,9.9491,10.2799
BSU14700,9.6345,9.5538,9.5799,8.7781,8.6028,8.6492
BSU14710,7.9704,7.7683,7.8361,7.5943,7.5033,7.5299
BSU14720,8.3986,8.4152,8.3305,8.1783,8.1651,8.351
BSU14730,8.8328,8.7087,8.7506,8.9175,8.8456,8.9481
BSU14740,8.267000000000001,8.27,8.3697,8.3512,8.3949,8.4646
BSU14750,9.8828,9.8836,10.1383,9.4103,9.4828,9.1884
BSU14760,12.8463,12.96,12.5152,12.3229,12.1516,11.7948
BSU14770,13.4586,13.3626,13.5219,12.8635,12.8312,12.9824
BSU14780,13.0544,12.9664,12.8894,12.2437,12.3025,12.3127
BSU14790,11.5352,11.5695,11.4111,11.7418,11.456,10.9614
BSU14800,8.3106,8.3728,8.4507,8.5522,8.5018,8.3095
new_1549384_1549464,8.1434,8.3734,8.6779,7.9792,8.2248,7.5489999999999995
BSU14810,7.9291,8.2758,8.4474,8.0194,8.1405,7.7593
new_1550649_1550796_c,11.2155,11.4648,11.3538,11.0248,10.8121,10.8269
new_1550794_1551384,8.2339,8.3937,8.4168,8.4933,8.6206,8.448
BSU14820,12.8884,12.7499,12.6601,12.3302,12.0371,12.0846
BSU14830,8.999,8.9526,9.1952,8.9141,9.1649,8.918
BSU14840,14.1413,13.9645,14.1117,13.8758,13.655,13.7595
new_1552772_1552898,12.1404,11.9675,11.9853,11.447000000000001,11.9687,11.7519
BSU14850,12.3089,12.0568,12.2926,11.7469,11.6287,11.9086
BSU14860,14.6544,14.6138,14.6528,13.2407,13.0612,13.4028
BSU14870,11.6102,11.6044,11.6288,10.3246,10.2276,10.3948
new_1559111_1559216,11.4915,11.6383,11.6578,10.4207,10.4662,10.2092
new_1559218_1559308,12.9951,13.0,13.0414,11.366,11.3264,11.4639
BSU14880,13.027999999999999,12.9881,13.100999999999999,11.3815,11.3055,11.3536
new_1560362_1560465,12.9276,13.1838,12.8294,10.2847,10.0417,10.2866
BSU14890,11.8404,12.0639,11.9012,9.5212,9.4122,9.342
BSU14900,11.2902,11.3878,11.2866,9.2501,9.0044,9.0385
BSU14910,10.9202,10.9827,11.1328,8.9597,8.798,8.7956
BSU14920,10.9116,11.2424,11.2004,9.0399,9.0412,8.9573
BSU14930,10.1628,10.350999999999999,10.3028,8.4572,8.2745,8.3007
BSU14940,12.0718,12.091,11.9247,11.4421,11.3046,11.2312
new_1565737_1565848,7.7709,7.8146,7.8357,7.5986,7.6337,7.5143
BSU14950,10.8432,10.7214,10.8376,10.6773,10.6274,10.4801
BSU14960,11.1547,11.1529,11.3106,12.5808,12.6228,12.6142
BSU14970,7.5505,7.311,7.3592,8.4448,8.4644,8.5153
BSU14980,7.2338,7.1779,7.0947,7.7373,7.7994,7.8203
BSU14990,12.607000000000001,12.463,12.6637,12.6683,12.4671,12.5791
BSU15000,12.2722,12.197000000000001,12.3811,12.0797,12.0305,12.0542
new_1569001_1569224_c,8.1371,8.4001,7.7789,8.0724,7.9577,7.4816
BSU_misc_RNA_23,12.1205,12.2105,12.2121,11.7941,11.714,11.7893
new_1569226_1569349_c,8.8564,10.4919,10.4436,10.3291,10.8062,7.2767
new_1569320_1569425,11.1572,11.1737,11.1316,10.4959,10.3534,10.7371
new_1569427_1569518,12.3734,12.3576,12.4321,11.472999999999999,11.0678,11.4174
BSU15010,12.1428,11.8653,12.0332,11.2631,11.1031,11.2934
BSU15020,12.142999999999999,11.9435,12.046,11.0577,10.9664,11.2235
BSU15030,7.1798,7.146,7.1382,7.2356,7.1764,7.0628
new_1570575_1571849,8.972000000000001,8.6966,8.948,8.4198,8.2774,8.3584
new_1571801_1571902_c,7.3199,7.3195,7.1849,7.4107,7.341,7.1937
new_1571851_1571980,11.3946,11.0093,11.0495,11.5718,11.2729,11.5036
BSU15040,10.6861,10.7156,10.7364,11.0161,10.7409,10.8715
BSU15050,11.183,11.1447,11.1533,11.4303,11.2328,11.3508
BSU15060,9.7507,9.6728,9.7402,8.628,8.544,8.5818
BSU15069,7.4928,7.5972,7.3955,7.4381,7.3805,7.5217
new_1575098_1575233,13.8115,13.7574,13.9408,13.1112,13.1229,13.5196
BSU15070,16.2922,16.0787,16.4299,15.4695,15.4599,15.5578
BSU15080,16.2965,16.4447,16.335,15.6917,15.5645,15.5423
BSU15090,8.8878,9.3321,9.532,8.8021,9.0048,8.1998
BSU15100,12.0427,12.1479,11.985999999999999,12.6138,12.4655,12.405
BSU15110,12.003,12.0002,12.0671,12.0876,12.0259,12.1511
BSU15120,11.4621,11.413,11.5546,11.4927,11.2235,11.4866
new_1580047_1580120,15.3028,15.6481,15.2918,15.4436,14.5353,15.2417
BSU15130,14.3785,14.1818,14.24,14.578,14.3147,14.5248
BSU15140,14.0973,14.1321,14.1034,14.1892,14.0243,14.0909
new_1581224_1582676_c,7.622000000000001,8.1177,7.2498,12.7275,13.4891,12.835999999999999
BSU15150,13.7963,13.8641,13.8675,13.4146,12.6861,13.3353
BSU15160,12.58,12.5673,12.5213,11.950999999999999,11.4352,11.9863
BSU15170,7.5677,7.6758,7.7588,7.8223,7.8693,7.655
new_1586172_1586239,9.5306,9.5961,9.7334,8.8736,9.1119,9.0037
new_1586241_1586329,12.8976,12.821,12.6467,11.4307,11.4644,11.6201
BSU15180,12.6413,12.5752,12.7001,11.125,10.9322,11.0907
new_1587815_1587925,13.1584,12.9818,13.0227,11.5132,11.447000000000001,11.9292
BSU15190,12.1993,12.1708,12.1049,10.7757,10.6693,10.8233
BSU15200,12.6235,12.623,12.6734,11.1653,11.0253,11.2345
BSU15210,12.3405,12.298,12.3946,11.6139,11.5263,11.6143
new_1591418_1591539,11.3794,11.1372,11.2869,10.5721,10.5533,10.6681
BSU15220,11.5152,11.3918,11.395999999999999,10.6272,10.4966,10.8084
BSU15230,13.1946,13.0761,12.9636,14.0052,13.9669,14.1981
BSU15240,12.4528,12.3166,12.3196,12.8529,12.7298,13.0023
BSU15250,12.3694,12.1796,12.1882,12.7076,12.2617,12.8289
BSU15260,12.1282,11.9872,12.0502,11.9292,11.8099,12.0273
BSU15270,12.3075,12.2711,12.3877,11.4074,11.1338,11.6458
new_1596301_1596473,13.7502,13.8678,13.9126,12.9152,12.869000000000002,13.0165
BSU15280,13.737,13.8491,13.77,13.5619,13.2906,13.492
BSU15290,13.9686,13.9768,14.0476,13.6254,13.4146,13.6304
new_1599179_1599282,8.986,9.0237,9.3376,8.6699,8.244,8.4749
BSU15300,8.6949,8.7837,8.7189,8.3248,8.0415,8.1737
new_1603592_1604734_c,7.21,7.09,7.01,7.13,7.1,6.97
new_1603712_1603778,8.1332,9.4663,9.9171,7.7603,8.5772,7.5805
BSU15310,8.5817,8.9384,9.1429,7.8815,7.9337,7.6565
BSU15320,9.0048,9.6079,9.7416,8.2291,8.3474,8.0119
new_1605491_1605580,8.401,8.9649,9.1048,7.8442,8.0939,7.669
BSU15330,8.6226,8.8671,9.0803,8.1614,8.2672,7.6736
new_1606413_1606501,7.8459,7.749,8.1601,7.7183,7.1435,7.216
BSU15340,12.1519,12.1282,12.1526,11.0483,10.9919,11.2733
BSU_misc_RNA_24,12.0842,12.1152,12.1566,11.6639,11.663,11.6995
BSU15350,11.6148,11.3823,11.5038,11.0689,10.9788,11.2592
BSU15360,12.2467,12.0401,12.0178,11.435,11.2788,11.8524
new_1609165_1609275,12.6606,12.708,12.770999999999999,12.3476,12.2604,12.4798
BSU15370,13.5803,13.5539,13.67,13.6532,13.482999999999999,13.7019
BSU15380,13.527999999999999,13.4563,13.61,13.5269,13.4901,13.607999999999999
BSU15390,13.4931,13.3394,13.5316,13.3904,13.4031,13.4724
BSU15400,14.2522,14.117,14.1585,14.0228,14.0987,14.1662
BSU15410,12.8509,13.0044,12.9993,12.3777,12.1663,12.47
new_1612428_1612520,13.5212,13.4342,13.3265,12.6721,12.5748,12.7632
BSU15420,13.3839,13.3422,13.5936,12.2074,12.3237,12.3519
BSU_misc_RNA_25,14.5643,14.6659,14.7166,13.6847,13.6426,13.6412
BSU15430,13.2885,13.1987,13.2809,12.1801,12.177,12.3688
BSU15440,7.7126,7.5219,7.5365,7.3619,7.432,7.2936
BSU15450,12.5628,12.5815,12.7567,12.5954,12.7075,12.8613
BSU15460,11.835999999999999,11.8695,12.0103,11.9834,11.7598,11.8775
BSU_misc_RNA_26,14.2584,14.63,14.3586,12.7002,12.3689,12.4303
BSU15470,14.7905,14.7148,14.844000000000001,13.1454,12.8918,12.8564
BSU_misc_RNA_27,13.2875,13.1799,13.243,10.5538,10.3018,10.4434
BSU15480,12.6714,12.6494,12.6308,10.626,10.2502,10.2788
BSU_misc_RNA_28,13.1774,13.1229,13.1557,10.800999999999998,10.3605,10.6868
BSU15490,12.7458,12.7461,12.7413,10.3739,10.1851,9.9343
BSU15500,12.8846,12.8111,12.8994,10.5815,10.1828,10.1331
BSU15510,13.0028,12.9643,12.9831,10.8646,10.4636,10.3917
BSU15520,13.3602,13.2405,13.3478,11.6116,11.3722,11.3094
BSU15530,13.3512,13.1219,13.2913,11.8249,11.7412,11.6288
BSU15540,13.0604,12.9867,13.0292,11.7793,11.5035,11.4827
BSU15550,12.9055,12.9351,12.9485,12.0419,11.7877,11.6288
BSU15560,12.9262,12.8609,13.0586,12.1181,11.8955,11.7985
new_1630017_1630089,10.2594,10.1662,10.2381,9.3117,9.1054,8.9144
BSU_misc_RNA_29,16.0461,15.9539,16.1977,15.0916,14.8403,14.7312
new_1630221_1630381,15.3177,15.2342,15.1647,14.1601,14.0483,14.0071
BSU15570,14.6941,14.6021,14.7313,13.3695,13.3315,13.2809
BSU15580,14.488,14.3598,14.4523,13.0931,12.8116,13.0832
BSU15590,14.2113,14.0828,14.2328,12.79,12.4664,12.6357
BSU15600,15.1676,15.123,15.1165,13.7692,13.550999999999998,13.7369
new_1633963_1634060,15.2426,15.0447,15.0894,13.7508,13.4213,13.6182
BSU15610,15.2088,15.012,15.0356,13.8152,13.5424,13.6221
BSU15620,14.763,14.6593,14.7888,13.5556,13.4528,13.3653
BSU15630,14.8533,14.7578,14.6352,13.7582,13.5855,13.505
BSU15640,11.1037,11.115,11.1889,11.6009,11.3627,11.597999999999999
BSU15650,8.1648,8.1926,8.3177,8.0346,8.0135,7.7214
new_1640646_1640719,14.4778,14.5881,14.3821,14.8346,14.7523,14.8841
BSU15660,13.6225,13.5006,13.7261,13.7616,13.6757,13.7658
BSU15670,14.2948,14.2878,14.2906,14.1523,13.9996,14.1292
BSU15680,14.4816,14.4703,14.3907,14.2861,14.2644,14.4604
BSU15690,14.3623,14.2323,14.3171,14.1978,14.1839,14.2045
BSU15700,10.828,10.7867,10.732999999999999,10.7595,10.5909,10.717
new_1643910_1644485_c,7.3194,7.103,6.9539,11.0438,11.2831,10.8997
BSU15710,11.2233,11.1185,11.2092,10.9561,10.8382,11.3013
BSU15720,12.1685,12.1206,12.127,11.7609,11.5373,11.9119
BSU15730,12.0964,11.9393,11.9748,11.6197,11.5226,11.8591
BSU15740,12.0903,12.0466,12.0959,11.6395,11.4707,11.7611
BSU15750,12.9585,12.8279,12.8793,12.2955,12.359000000000002,12.5084
BSU15760,12.0825,12.037,11.987,10.8656,10.6967,11.0705
BSU15770,12.2754,12.1857,12.2885,11.0324,10.7162,11.0775
BSU15780,12.7251,12.7307,12.800999999999998,12.6769,12.7791,12.7824
BSU15790,12.4999,12.34,12.479000000000001,12.3953,12.4066,12.4649
BSU15800,10.9605,10.9351,11.0381,10.469000000000001,10.4517,10.4119
new_1655375_1655445,10.8557,10.9202,10.9935,10.5953,10.7468,10.2426
BSU15810,10.8582,10.8891,11.0238,10.4997,10.7045,10.2927
new_1655586_1655958,7.925,8.1779,7.9169,7.9231,7.9192,7.5808
BSU15820,14.3387,14.4108,14.1579,13.9654,13.732999999999999,13.4749
new_1655788_1655880_c,14.8301,15.083,14.4711,14.6316,14.3246,14.177
BSU15830,13.2416,13.2722,13.3983,12.2859,12.0746,12.2159
BSU15840,12.7658,12.8313,12.9535,11.7799,11.4869,11.6796
new_1658104_1658193,10.769,10.9344,10.6639,9.5803,9.745,9.7964
BSU15850,11.3799,11.3417,11.3601,10.8462,10.7387,10.9406
BSU15860,10.9956,11.054,11.0155,10.4559,10.2088,10.6069
BSU15870,10.4786,10.3858,10.4563,10.4712,10.1059,10.5205
BSU15880,14.7605,14.6423,14.5728,14.1548,13.6709,13.9075
BSU15890,14.4945,14.3679,14.4325,13.7598,13.3186,13.6306
BSU15900,14.3377,14.4258,14.2596,13.5577,12.9451,13.3198
BSU15910,14.4264,14.4392,14.4017,13.5976,13.2445,13.3465
BSU15920,15.9328,16.3218,15.8449,15.4654,14.9355,15.1505
new_1665639_1665709,14.002,13.8872,13.8678,13.6362,13.3862,13.2792
BSU15930,14.0745,14.0986,13.9728,13.6247,13.2178,13.5218
BSU15940,11.7181,11.5652,11.6055,10.6994,10.4632,10.73
new_1670054_1671124_c,9.074,9.3867,8.8814,8.6422,8.4712,8.2173
BSU15950,12.1373,12.0315,12.0107,11.1481,10.9598,11.2492
BSU15960,15.1923,15.2159,15.3572,14.9386,14.7229,14.5817
BSU15970,15.5035,15.2481,15.3209,15.0044,14.9601,15.1641
BSU15980,14.6239,14.5578,14.6155,14.2699,14.1613,14.2718
new_1673515_1673619,15.0559,15.1364,15.2448,14.6182,14.73,14.6558
BSU15990,14.8599,14.923,14.8755,14.235,14.1309,14.363
BSU16000,14.2916,14.2956,14.2547,13.5087,13.5487,13.7481
new_1674154_1674258,12.5625,12.543,12.2773,11.5862,11.3521,11.529000000000002
BSU16010,12.7345,12.5961,12.8044,11.8991,11.4675,11.8578
BSU16020,12.4864,12.5185,12.3958,11.4955,11.5138,11.6034
BSU16030,11.9903,11.8247,11.9365,11.8171,11.8099,11.7194
BSU16040,16.4555,16.4622,16.4656,16.4266,16.285,16.2928
new_1676463_1676531,11.9419,12.1174,12.1491,11.97,11.7855,11.7744
BSU16050,10.9674,11.0375,11.0103,10.7774,10.6218,10.8174
BSU16060,12.2417,12.1117,12.1256,11.2647,11.0573,11.0923
BSU16070,12.0515,12.0682,12.1464,11.2459,11.1984,11.1454
BSU16080,11.7697,11.6447,11.5441,10.5451,10.5092,10.4571
new_1680259_1680378,11.0566,11.0778,11.0965,9.6814,9.4144,9.7314
BSU16090,15.6062,15.7293,15.4653,14.5173,14.2752,14.3583
BSU16100,14.9313,15.0132,14.854000000000001,13.9645,13.8291,13.8546
BSU16110,11.1304,11.3671,11.238,10.5817,10.2121,10.2806
new_1683508_1683660,13.0275,13.1238,13.0904,13.2496,13.1286,13.2655
BSU16120,12.9617,12.9734,12.9783,12.8436,12.7132,12.9916
BSU16130,11.3086,11.1873,11.2087,10.6006,10.2889,10.5992
BSU16140,13.2123,12.9214,13.095999999999998,13.0035,12.9427,13.1243
BSU16150,12.9054,12.8066,12.6823,12.7992,12.5733,12.9133
BSU16160,13.3883,13.3678,13.4228,13.3427,13.2708,13.5191
BSU16170,13.2283,13.2029,13.1501,13.2467,13.3133,13.2921
new_1691049_1691202,12.6869,12.7623,12.7878,9.6752,9.6674,9.8747
BSU16180,13.7648,14.004000000000001,13.8261,11.8439,11.884,12.1376
BSU16190,13.6674,13.6771,13.7099,11.7547,11.4497,11.8215
BSU16200,14.0143,14.0908,13.9055,11.9241,11.784,12.1127
BSU16210,13.8239,13.835,13.8002,11.7868,11.4507,11.9397
BSU16220,13.86,13.8645,13.7213,11.8478,11.3395,11.8281
new_1695136_1695253,14.2505,14.0684,14.0975,12.3227,11.989,12.4433
BSU16230,13.995,14.0724,13.8143,11.988,11.7388,12.0892
BSU16240,13.6244,13.5807,13.4748,11.6958,11.3892,11.8215
BSU16250,14.6243,14.4194,14.5468,12.7178,12.2781,12.7819
BSU16260,13.7315,13.7401,13.7101,11.8698,11.6692,12.0614
BSU16270,14.1592,14.1098,14.1027,12.5117,12.2028,12.5858
BSU16280,14.2479,14.1054,14.0115,12.46,12.2356,12.5831
BSU16290,14.0738,13.9808,13.9584,12.3179,12.0216,12.3221
BSU16299,14.311,14.3177,14.308,12.4031,12.2143,12.587
BSU16300,14.5219,14.4017,14.4748,12.5843,12.3982,12.8255
BSU16310,14.0944,14.0106,13.9689,12.1813,11.9815,12.3204
BSU16320,13.919,13.8995,13.7936,12.0388,11.6721,11.9827
BSU16330,14.3588,14.2744,14.2156,12.453,12.2391,12.5125
BSU16340,13.9744,13.9102,13.9473,11.9216,11.7238,12.0198
BSU16350,13.9382,13.8387,13.862,11.788,11.5842,11.9443
BSU16360,13.1603,13.3587,13.2972,11.1786,10.9449,11.2271
BSU16370,13.2508,13.1201,13.3063,11.2566,11.1618,11.3553
BSU16380,13.2111,13.2139,13.1783,11.1083,10.852,11.22
BSU16390,13.0455,12.9656,13.0088,11.2458,11.027999999999999,11.3611
BSU16400,13.2697,13.2626,13.3028,11.7873,11.4941,11.8431
BSU16410,13.1022,13.1382,13.0304,11.7906,11.6985,11.8871
BSU16420,13.3188,13.2177,13.3804,11.9757,11.6178,12.0168
BSU16430,13.514000000000001,13.4413,13.4106,12.3233,12.1413,12.4345
BSU16440,13.4883,13.363,13.3087,12.7065,12.3675,12.6773
BSU16450,13.0729,13.0675,13.061,12.2402,11.9517,12.3286
BSU16460,13.3913,13.296,13.1502,12.6351,12.4866,12.6245
BSU16470,13.5499,13.4475,13.4824,13.4081,13.2805,13.4444
BSU16480,13.6424,13.5638,13.5934,13.5551,13.3539,13.6252
new_1717808_1717932,16.1141,15.9226,16.0731,15.5015,15.4874,15.305
BSU16490,16.3562,16.3599,16.4295,15.7676,15.6691,15.8395
new_1718700_1718774,15.8711,16.1885,16.1399,15.0527,14.8307,15.099
BSU16500,15.2212,15.1239,15.1744,14.1183,13.9857,14.0962
new_1719657_1719801,14.4012,14.5808,14.4741,13.3553,13.4326,13.6923
BSU16510,14.3892,14.339,14.374,13.2135,13.0601,13.1888
BSU16520,14.4507,14.4363,14.5175,13.1666,13.0435,13.3189
new_1721108_1721213,14.1998,14.0588,14.2132,13.2862,13.1452,13.5349
BSU16530,13.1743,12.9461,13.152999999999999,12.112,12.1135,12.1991
BSU16540,12.6479,12.6139,12.6657,11.6096,11.421,11.7578
BSU16550,12.8029,12.7146,12.8205,11.9403,11.685,12.0584
BSU16560,13.5848,13.5762,13.6152,13.095999999999998,12.9903,13.1992
BSU16570,13.2026,13.1577,13.1402,12.4855,12.4484,12.6889
new_1727025_1727132,12.729000000000001,12.4377,12.5571,12.2869,11.967,12.1447
BSU16580,11.7238,11.5755,11.7318,11.0257,10.8956,11.0889
new_1731447_1731511,10.3788,10.5182,10.4288,9.9168,9.8627,9.9497
new_1731513_1731580,10.401,10.6581,10.540999999999999,9.9449,9.9374,9.9925
new_1731582_1731775,15.2829,15.417,15.4047,15.5915,15.5756,15.663
BSU16590,14.8348,14.7806,14.6628,15.1632,14.8938,14.9908
BSU16600,14.4034,14.3845,14.3193,14.5104,14.2671,14.4706
BSU16610,14.3668,14.2871,14.1121,14.4524,14.1044,14.2548
BSU16620,14.4257,14.4261,14.3958,14.5718,14.3335,14.5108
BSU16630,13.9907,13.9383,14.0095,13.9848,13.8801,14.0065
BSU16640,13.944,14.0128,13.9797,15.8532,15.954,15.8273
BSU16650,12.8426,12.9216,12.9085,13.8094,14.1685,14.0587
BSU16660,10.7106,10.6771,10.5106,11.2346,11.32,11.3874
BSU16670,12.1899,12.3292,12.3137,13.0558,12.9436,13.1072
new_1738824_1738940,16.398,16.4476,16.3758,16.4361,16.2107,16.2573
BSU16680,16.3884,16.4698,16.4791,16.442,16.2142,16.2676
new_1739238_1739323,15.1025,15.0808,15.3171,14.6159,14.5902,14.7684
BSU16690,14.2425,14.2957,14.3829,13.8065,13.6059,13.8417
new_1741529_1741617,11.3325,11.2792,11.2221,10.3782,10.3457,10.5004
BSU16700,11.045,10.8323,10.7836,10.156,9.8222,10.1847
BSU16710,10.876,10.9497,10.9497,10.2474,10.0763,10.2488
BSU16720,7.864,7.9963,8.1459,7.9279,8.1519,7.2831
new_1744182_1744236,7.5981,7.9011,8.0756,7.774,7.9648,7.2329
new_1744297_1744366,7.4342,7.1926,7.2124,7.2213,7.1855,7.2266
BSU16730,7.4649,7.2147,7.3023,7.3136,7.1781,7.2587
BSU16740,7.6124,7.4307,7.4936,7.4983,7.4716,7.4273
new_1745919_1745990,15.2984,15.2109,15.0625,13.7999,13.7911,13.7722
BSU16750,14.7939,14.7792,14.8017,13.3784,13.1929,13.2675
new_1747032_1747122,13.7063,13.628,13.6247,12.4037,12.3956,12.4456
BSU16760,13.3046,13.1969,13.1936,11.8714,11.8703,11.9734
BSU16770,13.7485,13.6385,13.8071,12.5936,12.5458,12.6113
new_1748711_1749895_c,7.5563,7.6784,7.3924,7.5935,7.4506,7.1778
BSU16780,13.8931,13.8444,13.823,14.0686,14.0051,14.020999999999999
BSU16790,8.3122,8.1856,8.3107,8.5786,8.5091,8.5417
BSU16799,8.0218,7.8598,7.9465,8.152999999999999,8.2059,8.0104
BSU16800,11.3799,11.3195,11.4551,11.0876,11.0348,11.2634
new_1754642_1754742,11.8251,11.7488,11.9584,11.3839,11.4932,11.6902
BSU16810,13.2432,13.2416,13.4281,12.9908,13.0985,13.2823
BSU16825,9.3279,9.2568,9.2494,9.0924,9.0508,9.2912
BSU16845,12.2559,12.2675,12.2313,12.999,12.6855,13.082
BSU16860,12.0457,12.0625,12.0946,12.96,12.7534,12.9028
new_1759601_1759654,9.6363,9.6591,9.6089,9.5343,9.3961,9.5414
BSU16870,9.4086,9.3764,9.4037,9.2779,9.1561,9.1924
BSU16880,10.4097,10.4509,10.719000000000001,10.2383,10.4691,9.6885
BSU16890,13.2743,13.421,13.5223,12.7841,12.5478,13.0186
BSU16900,12.7898,12.7116,12.8708,12.2044,12.035,12.1908
BSU16910,13.3127,13.315999999999999,13.4381,12.8068,12.5874,12.6911
BSU16920,11.4534,11.5594,11.6105,11.0896,10.9242,11.1402
BSU16930,12.2308,12.0756,12.1026,11.5817,11.2881,11.7097
new_1764473_1764599,12.3175,12.2759,12.0499,11.8047,11.5073,11.8546
BSU16940,14.3746,14.4061,14.28,14.3749,14.1182,14.2037
new_1765748_1765813,8.0062,8.4983,8.1993,8.4233,8.7476,7.7279
BSU16950,11.5544,11.1764,11.1307,10.0484,9.7321,10.2038
new_1767035_1767134,11.8323,11.6352,11.7369,10.1992,10.0076,10.4844
new_1767136_1767309,16.2708,16.3013,16.1372,15.9712,16.0459,15.8446
BSU16960,15.3329,15.1942,15.2899,14.9566,14.8848,15.0107
BSU16970,12.1401,12.0365,12.2951,11.8663,11.4705,11.8736
new_1769795_1769934,13.9136,13.9491,13.8885,13.565999999999999,13.4329,13.3925
BSU16980,13.7923,13.9294,13.9175,13.4751,13.3707,13.1476
new_1770236_1770410,8.7948,8.8109,8.8295,8.3461,8.2096,8.3554
BSU16990,10.3922,10.4483,10.4984,9.0624,8.902999999999999,9.0084
BSU17000,9.5491,9.6679,9.4798,8.5095,8.3882,8.5424
