,leu__L_e,lys__L_e,met__L_e,phe__L_e,crn_e,btd_RR_e,4abut_e,gly_e,ile__L_e,val__L_e,for_e,ac_e,acac_e,arab__L_e,acgam_e,glcr_e,succ_e,gal_e,asp__L_e,pro__L_e,ala__D_e,tre_e,man_e,galt_e,ser__D_e,sbt__D_e,glyc_e,glcur_e,glcn__D_e,glyc3p_e,xyl__D_e,lac__L_e,mnl_e,glu__L_e,g6p_e,mal__L_e,rib__D_e,rmn_e,fru_e,glc__D_e,malt_e,melib_e,thymd_e,asn__L_e,akg_e,sucr_e,uri_e,gln__L_e,g1p_e,f6p_e,mbdg_e,malttr_e,dad_2_e,adn_e,cit_e,fum_e,ppa_e,galctr__D_e,glyclt_e,glx_e,cellb_e,ins_e,ser__L_e,thr__L_e,ala__L_e,acmana_e,mal__D_e,pyr_e,galur_e,dextrin_e,glycogen_e,acnam_e,arab__D_e,abt__L_e,arbt_e,drib_e,pala_e,raffin_e,salcn_e,srb__L_e,gam_e,orn__L_e,dha_e,gly_asp__L_e,gly_glu__L_e,gly_pro__L_e
HEXTT,0,0,0,0,0,8.540919833807624e-15,0.0008665703232421221,0.0008665703232730847,0.0008665703230812528,0.0008665703232219917,-6.30389427688135e-15,3.837746439010429e-14,-1.066168898527513e-14,0.00016603316071789253,0.0008665703230801569,0.0001660331607133634,0.00016603316073560853,0.0001660331602312751,0.0008665703232040278,0.0008665703230671798,0.000866570323057711,0.00016603316072384095,0.0001660331599909993,0.00016603316073469013,0.0008665703231355974,0.00016603316071249176,0.00016603316071934365,0.0001660331607489519,0.00016603316136866228,0.00016603316073913392,0.00016603315965359042,0.00016603316098588822,0.00016603316068329466,0.0008665703237577391,0.00016603316068329114,0.00016603316086474652,0.0001660331606834991,0.00016603316125345306,0.00016603316154465965,0.0001660331614747362,0.00016603316067366437,0.00016603316067367193,0.0001669990324129698,0.0008665703231944968,0.00016603316065495074,0.00016603316070499586,0.00017124835414860694,0.0008665703228514238,0.00016603316073805557,0.00016603316073805557,0.00016603316073805516,0.00016603316077700337,0.0008665703232874432,0.0008665703232728408,0.00016603316068833124,0.00016603316054871115,0.00016603315958958222,0.00016603316077974675,0.0001660331607385352,0.00016603316076871857,0.00016603316070736278,0.0008665703230312394,0.0008665703228368879,0.0008665703231735041,0.0008665703230848862,0.0008665703226504829,0.000166033160359673,0.0001660331605558218,0.00016603316075117284,0.00016603315980940605,0.00016603316149353637,0.0008665703231800567,0.0001660331607062635,0.00016603316034689757,0.00016603316034899458,0.00016603315963624647,0.00016603316070051602,0.0001660331607062565,0.00016603316034899458,0.0001660331606796197,0.0008665703236075645,0.000866570323761947,0.0001660331607200116,0,0,0
HGt,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
HIBD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-27,0.0,5.4297480995636904e-27,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.85543697764899e-26,0.0,0.0,0.0,0.0,0.0,2.617723618690512e-12,-1.1787323728880644e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.769821690380391e-13,0.0,0.0,0,0,0
HIBHr,0,0,0,0,0,0.0,-5.169878828456423e-26,-2.908056841006738e-26,0.0,997.6407297173093,-8.490347727156603e-12,0.0,1.2294370335095202e-11,-2.0679515313825692e-25,5.169878828456423e-26,1.6155871338926322e-27,-3.2311742677852644e-27,1.6155871338926322e-27,0.0,0.0,-0.0,-0.0,0.0,-0.0,5.169878828456423e-27,-0.0,5.4297480995636904e-27,-4.003693464835156e-28,8.271806125530277e-25,0.0,-0.0,-3.2311742677852644e-27,0.0,-1.6155871338926322e-26,0.0,-1.2116903504194741e-27,0.0,1.1632227364026952e-25,4.0389678347315804e-28,0.0,-4.52364397489937e-26,-2.261821987449685e-26,-0.0,-5.169878828456423e-26,-2.2620495971119451e-13,4.0389678347315804e-28,2.4326027303621584e-13,-8.85543697764899e-26,-3.2311742677852644e-27,-3.2311742677852644e-27,-3.2311742677852644e-27,9.693522803355793e-27,-2.5849394142282115e-26,2.617723618690512e-12,-1.1787323728880644e-23,-1.550963648536927e-25,-0.0,-6.462348535570529e-27,0.0,-1.3552527130219411e-16,-2.0679515313825692e-25,4.4950154709519103e-14,-6.957542181272626e-14,-0.0,3.678732665711802e-13,1.752556433312692e-13,-1.656951485740723e-13,-5.1964942766112625e-14,-7.120866396519101e-14,-2.2304640773238206e-13,2.4955558453048287e-13,1.2983125859122735e-12,-9.18423323503689e-14,3.2708427979977195e-14,2.1853395829052324e-13,3.123883530326076e-13,6.385109455053312e-13,7.271353658078e-13,2.1853395829031645e-13,-1.5161992755058292e-13,-4.769821690380391e-13,-0.0,-7.089207693100235e-14,0,0,0
HISDr,0,0,0,0,0,-9.693522803355793e-27,4.652890945610781e-25,2.5849394142282115e-26,-0.0,-5.169878828456423e-26,1.937120354503777e-12,-3.360421238496675e-25,-8.322798921962213e-11,1.0339757656912846e-25,1.0339757656912846e-25,-0.0,1.6155871338926322e-26,-1.0339757656912846e-25,-1.2924697071141057e-25,-0.0,2.261821987449685e-26,-0.0,-6.462348535570529e-27,-2.908056841006738e-26,-0.0,2.5849394142282115e-26,-1.5832753912147795e-25,1.454028420503369e-25,2.261821987449685e-26,0.1132371120519088,9.693522803355793e-27,-0.0,-0.0,3.877409121342317e-26,-0.0,-0.0,-0.0,0.0,-0.0,-5.3960610272013915e-25,-4.652890945610781e-25,-4.1359030627651384e-25,0.13363438362141009,4.0389678347315804e-26,-3.069615554396001e-26,-2.4233807008389483e-26,-0.0,-6.139231108792002e-26,0.00470697796014544,0.00470697796014544,0.004706977960148903,0.00470697819579253,2.5849394142282115e-26,0.0,-3.2828730560698286e-24,4.8467614016778965e-26,-6.462348535570529e-27,0.0047069781939156,4.52364397489937e-26,0.0,2.1713491079516976e-24,-0.0,6.462348535570529e-27,-0.0,-0.0,-3.101927297073854e-25,3.360421238496675e-25,1.9387045606711586e-26,-1.0662875083691372e-25,-0.0,-1.2924697071141057e-26,-0.0,-0.0,2.0679515313825692e-24,2.68833699079734e-24,-0.0,-0.0,-0.0,3.7223127564886245e-24,8.077935669463161e-28,0.0,-0.0,-0.0,0,0,0
HISTD,0,0,0,0,0,2.62453476050977e-12,0.26628793853943944,0.2662879385489424,0.266287938490006,0.2662879385163585,0.0,-2.3161311347339286e-12,-8.650421401641791e-11,0.05102024257112714,0.26628793848966925,0.051020242569735384,0.051020242576573296,0.05102024256133601,0.2662879385277219,0.2662879384856635,0.2662879385632706,0.051020242572955024,0.05102024255737133,0.05102024257628886,0.26628793850669397,0.051020242569467536,0.05102024257158892,0.05102024258067135,0.05102024256149543,0.16425735462956198,0.051020242585764555,0.05102024256206131,0.051020242560495574,0.26628793848750204,0.05102024256049449,0.051020242550853086,0.05102024256055839,0.0510202425691463,0.05102024255833851,0.05102024257099907,0.05102024255753629,0.051020242557538606,0.184951428397364,0.26628793852479316,0.05102024255178652,0.051020242567164135,0.052622816615612716,0.2662879385313479,0.055727220537471714,0.055727220537471714,0.05572722053747124,0.055727220785087406,0.2662879385533546,0.26628793854886745,0.05102024256204326,0.05102024258134593,0.051020242566096385,0.05572722078405055,0.05102024257747041,0.05102024257977283,0.05102024256789935,0.2662879384746259,0.26628793851970795,0.2662879385183423,0.266287938491111,0.2662879384973625,0.05102024256585436,0.05102024256880543,0.05102024258135604,0.05102024257143695,0.05102024257524297,0.26628793852035576,0.05102024256755366,0.05102024256179422,0.05102024256243309,0.05102024258056984,0.051020242565787514,0.051020242567551506,0.05102024256243309,0.0510202425593663,0.2662879385119867,0.2662879385317676,0.05102024257177831,0,0,0
HISTP,0,0,0,0,0,2.62453476050977e-12,0.26628793853943944,0.2662879385489424,0.266287938490006,0.2662879385163585,0.0,-2.3161311347339286e-12,-8.650421401641791e-11,0.05102024257112714,0.26628793848966925,0.051020242569735384,0.051020242576573296,0.05102024256133601,0.2662879385277219,0.2662879384856635,0.2662879385632706,0.051020242572955024,0.05102024255737133,0.05102024257628886,0.26628793850669397,0.051020242569467536,0.05102024257158892,0.05102024258067135,0.05102024256149543,0.16425735462956198,0.051020242585764555,0.05102024256206131,0.051020242560495574,0.26628793848750204,0.05102024256049449,0.051020242550853086,0.05102024256055839,0.0510202425691463,0.05102024255833851,0.05102024257099907,0.05102024255753629,0.051020242557538606,0.184951428397364,0.26628793852479316,0.05102024255178652,0.051020242567164135,0.052622816615612716,0.2662879385313479,0.055727220537471714,0.055727220537471714,0.05572722053747124,0.055727220785087406,0.2662879385533546,0.26628793854886745,0.05102024256204326,0.05102024258134593,0.051020242566096385,0.05572722078405055,0.05102024257747041,0.05102024257977283,0.05102024256789935,0.2662879384746259,0.26628793851970795,0.2662879385183423,0.266287938491111,0.2662879384973625,0.05102024256585436,0.05102024256880543,0.05102024258135604,0.05102024257143695,0.05102024257524297,0.26628793852035576,0.05102024256755366,0.05102024256179422,0.05102024256243309,0.05102024258056984,0.051020242565787514,0.051020242567551506,0.05102024256243309,0.0510202425593663,0.2662879385119867,0.2662879385317676,0.05102024257177831,0,0,0
HISt2r,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5509636485369269e-24,-3.618915179919496e-25,0.0,0.0,0.0,1.4992648602523627e-24,0.0,0.0,0.0,0.0,0,0,0
HKM1PP,0,0,0,0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.257541580670245e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,-5.26872433247578e-26,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0
HMBS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.023817864764846e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3600170391630226e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8759842638790572e-26,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-1.1207910792762631e-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
HMGCOAS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
HMGL,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
HMPK1,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
HOXPRx,0,0,0,0,0,7.252212347105546e-13,-0.0005978032117102496,-499.39550693054747,-0.0005978032115993242,4.1359030627651384e-25,1.0178198943523583e-25,-2.473487932027121e-12,4.9789045046773524e-11,-0.00011453791350275248,-0.0005978032115986077,-1000.0001145379135,-0.00011453791351499683,-0.0001145379134807839,-0.0005978032116839134,-0.0005978032115895911,-0.0,-0.00011453791350685151,-0.00011453791347187535,-0.0,-0.0005978032116367961,-0.0,-0.00011453791350379076,-0.0,-0.00011453791348112704,-0.0,-0.0,-0.00011453791348241499,-0.00011453791347887989,-0.000597803211593654,-0.00011453791347887745,-0.00011453791345724171,-0.0001145379134790209,-0.00011453791349830198,-0.00011453791347401433,-0.00011453791350245985,-0.00011453791347225056,-0.00011453791347225578,-0.0,-0.0005978032116775176,-0.0001145379134593381,-0.00011453791349384259,-0.00011813561273037961,-0.0005978032116920742,-0.00011453791351665604,-0.00011453791351665604,-0.00011453791351664722,-0.00011453791354353157,-499.703895201135,-499.70389520108273,-0.00011453791348238101,0.0,-0.0001145379134914847,-1000.0001145379135,-9.251623506696426,-9.251623506764716,-0.00011453791349551048,-499.70389520090276,-0.0005978032116660009,-498.4735966447126,-0.000597803211601763,-0.0005978032116158011,-0.00011453791349095545,-0.00011453791349754802,-0.00011453791352571211,-0.00011453791350343555,-0.00011453791351196554,-0.0005978032116673955,-0.00011453791349474157,-0.00011453791348181344,-0.00011453791348324755,-0.00011453791352395942,-0.00011453791349076394,-0.00011453791349471224,-0.00011453791348324755,-0.00011453791347637864,-0.0005978032116486058,-0.0005978032116932018,-0.00011453791350424995,0,0,0
HP5CD_1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
HPPK,0,0,0,0,0,-1.0960793605517811e-11,0.0011956064234204993,0.0011956064234632466,0.0011956064231986483,0.0011956064233170814,0.0,4.946975864056368e-12,0.0,0.00022907582700550496,0.0011956064231972154,0.00022907582699929272,0.00022907582702999367,0.0002290758269615678,0.0011956064233678268,0.0011956064231791821,0.001195606423527613,0.00022907582701370301,0.0002290758269437507,0.0002290758270286695,0.0011956064232735923,0.00022907582699807614,0.00022907582700758153,0.00022907582704837775,0.00022907582696225407,0.00022907582703483262,0.0002290758270712614,0.00022907582696482997,0.00022907582695775978,0.001195606423187308,0.0002290758269577549,0.00022907582691448342,0.0002290758269580418,0.00022907582699660395,0.00022907582694802866,0.0002290758270049197,0.00022907582694450113,0.00022907582694451156,0.00023040843945699606,0.0011956064233550352,0.0002290758269186762,0.00022907582698768517,0.00023627122546075922,0.0011956064233841484,0.00022907582703331208,0.00022907582703331208,0.00022907582703329444,0.00022907582708706314,0.0011956064234829957,0.001195606423462688,0.00022907582696476202,0.00022907582705139368,0.0002290758269829694,0.00022907582709083318,0.00022907582703404173,0.000229075827044401,0.00022907582699102096,0.0011956064231295877,0.0011956064233320017,0.0011956064233258716,0.001195606423203526,0.0011956064232316024,0.0002290758269819109,0.00022907582699509605,0.00022907582705142422,0.0002290758270068711,0.00022907582702393108,0.001195606423334791,0.00022907582698948313,0.0002290758269636269,0.0002290758269664951,0.00022907582704791884,0.00022907582698152788,0.00022907582698942448,0.0002290758269664951,0.00022907582695275727,0.0011956064232972116,0.0011956064233864035,0.0002290758270084999,0,0,0
HQNt6,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0,0,0
HSDy,0,0,0,0,0,-5.982400604043331e-12,-2.2130121074375904,-2.2130121075165654,-0.9761719222520567,-3.421998246083699,-4.663419189624256e-12,1.6553572440860165e-10,7.467871829415558e-12,-0.4240087446453549,-2.2130121070239706,-0.42400874463378857,-0.4240087446906157,-0.4240087445639848,-2.2130121073402105,-2.237579049554641,-2.2399702636746546,-0.42400874466054567,-0.4240087445310359,-0.4240087446882519,-2.2387746563883617,-0.4287157224886511,-0.42400874464919264,-0.424008744724673,-0.4240087445653096,-0.42917387435356985,-0.42400874476700057,-0.4240087445700124,-0.4240087445570002,-2.213012107005959,-0.42400874455699117,-0.42400874447686543,-0.42400874455752224,-0.42400874462889293,-0.4240087445390738,-0.42400874464429056,-0.42871572210625497,-0.42871572210627445,-0.4264753485643999,-2.213012107315871,-0.4240087444846228,-0.42400874461241994,-0.43732709388401764,-2.2130121073703446,-0.42400874469687344,-0.42400874469687344,-0.4240087446968407,-0.42400874479633965,-2.2130121075532334,-2.213012107515943,-0.4240087445698625,-0.42917387440709015,-0.4240087446035463,-0.4240087448033212,-0.42400874469807126,-0.4240087447172057,-0.42400874461853005,-2.2130121068989506,-2.21301210727361,-0.36919153550361106,-2.2387746561809507,-2.2130121070879056,-0.428944798166864,-0.42400874462606014,-0.4240087447303632,-0.4240087446479296,-0.4240087446795599,-2.213012107278994,-0.4240087446156572,-0.42400874456779275,-0.4240087445731021,-0.42400874472382943,-0.4289447981447667,-0.42400874461563925,-0.4240087445731021,-0.4240087445476152,-2.2130121072094413,-2.213012107374037,-0.4240087446507665,0,0,0
HSK,0,0,0,0,0,5.982400604043331e-12,0.6069803869004116,1.6581595091008559,0.6069803867877323,1.8159665256857254,4.663419189624747e-12,-1.6553572440860165e-10,-7.467871829415558e-12,0.11629624212584805,0.6069803867869646,0.11629624212267567,0.1162962421382621,0.11629624210353004,0.6069803868737024,0.6315473293417948,0.6339385429937457,0.11629624213001456,0.11629624209449288,0.11629624213761376,1.8695831209009006,0.12100321997915359,0.11629624212690066,0.35327237639747106,0.3177000836800082,0.1214613717947032,0.11629624215921279,0.11629624210518329,0.11629624210161434,0.6069803867820247,0.11629624210161187,0.11629624207963513,0.11629624210175751,0.3177000837276497,0.11629624209669749,0.11629624212555614,0.12100321966871706,0.12100321966872256,0.11697277715070412,0.6069803868670266,0.3177000836195514,0.11629624211681472,0.11994917142821805,1.6581595089912962,0.11629624213997845,0.11629624213997845,0.11629624213996949,0.11629624216725985,0.6069803869321299,1.6581595091003893,0.11629624210514215,0.12146137182595193,0.1162962421143809,0.11629624216917474,0.116296242140307,0.11629624214555515,0.317700083719885,1.6581595086380916,1.6581595089188153,-0.0,0.6327429359352496,0.6069803868045007,0.12123229567915828,0.31770008372552716,0.11629624214916395,0.11629624212655425,0.11629624213522974,1.8438205717725915,0.31770008371773245,0.31770008368186875,0.3177000836858469,0.31770008379878345,0.32263613725052204,0.317700083717719,0.3177000836858469,0.35327237624995145,0.6069803868378353,1.6581595089941141,0.3177000837440391,0,0,0
HSST,0,0,0,0,0,-0.0,1.606031720537179,0.5548525984157093,0.3691915354643245,1.6060317203979737,-4.911384887033602e-25,-0.0,-0.0,0.3077125025195068,1.6060317202370058,0.3077125025111129,0.3077125025523536,0.30771250246045473,1.6060317204665082,1.6060317202128462,1.606031720680909,0.3077125025305311,0.307712502436543,0.30771250255063815,0.36919153548746125,0.3077125025094975,0.30771250252229193,0.07073636832720197,0.10630866088530144,0.3077125025588666,0.30771250260778776,0.3077125024648291,0.3077125024553859,1.6060317202239347,0.30771250245537934,0.3077125023972303,0.30771250245576476,0.10630866090124322,0.30771250244237625,0.30771250251873444,0.3077125024375379,0.30771250243755194,0.3095025714136958,1.6060317204488443,0.10630866086507142,0.30771250249560517,0.3173779224557996,0.5548525983790484,0.307712502556895,0.307712502556895,0.3077125025568712,0.3077125026290798,1.6060317206211037,0.5548525984155532,0.3077125024647203,0.3077125025811382,0.30771250248916543,0.30771250263414646,0.3077125025577643,0.3077125025716505,0.10630866089864502,0.5548525982608592,0.5548525983547948,0.36919153550361106,1.6060317202457013,1.6060317202834051,0.3077125024877057,0.10630866090053297,0.30771250258119925,0.30771250252137533,0.3077125025443302,0.3691915355064026,0.10630866089792472,0.10630866088592401,0.1063086608872552,0.10630866092504597,0.10630866089424468,0.10630866089792021,0.1063086608872552,0.07073636829766385,1.6060317203716061,0.5548525983799231,0.10630866090672743,0,0,0
HSTPTr,0,0,0,0,0,2.62453476050977e-12,0.26628793853943944,0.2662879385489424,0.266287938490006,0.2662879385163585,-0.0,-2.316131134733958e-12,-8.650421401641791e-11,0.05102024257112714,0.26628793848966925,0.051020242569735384,0.051020242576573296,0.05102024256133601,0.2662879385277219,0.2662879384856635,0.2662879385632706,0.051020242572955024,0.05102024255737133,0.05102024257628886,0.26628793850669397,0.051020242569467536,0.05102024257158892,0.05102024258067135,0.05102024256149543,0.16425735462956198,0.051020242585764555,0.05102024256206131,0.051020242560495574,0.26628793848750204,0.05102024256049449,0.051020242550853086,0.05102024256055839,0.0510202425691463,0.05102024255833851,0.05102024257099907,0.05102024255753629,0.051020242557538606,0.184951428397364,0.26628793852479316,0.05102024255178652,0.051020242567164135,0.052622816615612716,0.2662879385313479,0.055727220537471714,0.055727220537471714,0.05572722053747124,0.055727220785087406,0.2662879385533546,0.26628793854886745,0.05102024256204326,0.05102024258134593,0.051020242566096385,0.05572722078405055,0.05102024257747041,0.05102024257977283,0.05102024256789935,0.2662879384746259,0.26628793851970795,0.2662879385183423,0.266287938491111,0.2662879384973625,0.05102024256585436,0.05102024256880543,0.05102024258135604,0.05102024257143695,0.05102024257524297,0.26628793852035576,0.05102024256755366,0.05102024256179422,0.05102024256243309,0.05102024258056984,0.051020242565787514,0.051020242567551506,0.05102024256243309,0.0510202425593663,0.2662879385119867,0.2662879385317676,0.05102024257177831,0,0,0
HXAD,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,0
HXANt2r,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
